               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  2.12500000E+03
  2.50000000E+00 -5.05000000E-01 -1.39559418E-02  5.31233885E-03 -1.21761454E-01  9.99999975E-05  1.59539159E-02  5.74467427E-01
  2.50000000E+00 -5.02000000E-01 -1.23589289E-02  5.22357908E-03 -1.21765320E-01  9.99999975E-05  1.60018796E-02  5.72267100E-01
  2.50000000E+00 -4.99000000E-01 -1.07527952E-02  5.13260648E-03 -1.21769103E-01  9.99999975E-05  1.60498760E-02  5.70033899E-01
  2.50000000E+00 -4.96000000E-01 -9.13739768E-03  5.03940128E-03 -1.21772800E-01  9.99999975E-05  1.60979162E-02  5.67767799E-01
  2.50000000E+00 -4.93000000E-01 -7.51258991E-03  4.94394350E-03 -1.21776407E-01  9.99999975E-05  1.61460118E-02  5.65468780E-01
  2.50000000E+00 -4.90000000E-01 -5.87822166E-03  4.84621301E-03 -1.21779920E-01  9.99999975E-05  1.61941744E-02  5.63136827E-01
  2.50000000E+00 -4.87000000E-01 -4.23413896E-03  4.74618948E-03 -1.21783336E-01  9.99999975E-05  1.62424157E-02  5.60771927E-01
  2.50000000E+00 -4.84000000E-01 -2.58018394E-03  4.64385241E-03 -1.21786653E-01  9.99999975E-05  1.62907478E-02  5.58374075E-01
  2.50000000E+00 -4.81000000E-01 -9.16194793E-04  4.53918111E-03 -1.21789865E-01  9.99999975E-05  1.63391829E-02  5.55943269E-01
  2.50000000E+00 -4.78000000E-01  7.57994394E-04  4.43215470E-03 -1.21792969E-01  9.99999975E-05  1.63877332E-02  5.53479517E-01
  2.50000000E+00 -4.75000000E-01  2.44255369E-03  4.32275215E-03 -1.21795962E-01  9.99999975E-05  1.64364115E-02  5.50982830E-01
  2.50000000E+00 -4.72000000E-01  4.13765744E-03  4.21095222E-03 -1.21798840E-01  9.99999975E-05  1.64852303E-02  5.48453229E-01
